form='uppnådda'	lemma='uppnå'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Om man tänker på kvinnans ställning och representation i samhällslivet på basis av den allmänna rösträtten kan de uppnådda resultaten inte sägas mer än formellt bekräfta att kvinnan har allmän och lika rösträtt.
form='påstådda'	lemma='påstå'	Case=Nom|Definite=Def|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Den nya mattens påstådda amerikanska härkomst då?
form='anlagda'	lemma='lägga_an'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Man kan tala om: staden där katedralen (kyrkan) utgjort centrum; hantverkare och köpmän fick i början sin utkomst genom den efterfrågan kyrkans folk skapade. staden där en borg, ett slott utgjort centrum; i många medeltidsstäder låg staden nedanför borgen, som var belägen i förnäm avskildhet på en höjd. I andra städer t.ex. under barockens tidevarv, utgjorde slottet centrum i staden; mot det inriktades hela gatunätet. den anlagda staden; du möter den inte enbart i antikens värld, t.ex. i de grekiska kolonistäderna på Sicilien. Till denna typ kan också räknas den socialistiska staden, t.ex. Miljutin i Sovjetunionen, med dess konsekventa uppdelning i områden för produktion, administration och bostäder och med stora grönområden, som skiljer industrierna från bostadsregionen. I Sverige möter du dessa anlagda städer i t.ex. Borås, Kristianstad, Kalmar, Karlskrona, Kiruna och i en ort som Domnarvet. handelsstaden; dess ekonomiska liv är baserat på fjärrhandeln, dess centrala byggnader är rådhuset och storföretagarnas palatsliknande bostäder. Amsterdams centrum är i våra dagar ett exempel på denna 1600-talets borgerliga patricierstad. industristaden; ibland uppstod den med en gammal handels- eller kyrkostad som centrum, ibland är den helt och hållet en skapelse av 1800-talet. universitetsstaden; i några fall utgör universitetet och studenterna fortfarande stadens ekonomiska grundval, i andra fall har en senare industristad vuxit upp kring den lilla universitetsorten, som t.ex. i Lund och Uppsala. garnisonsstaden; i vissa fall har de militära förbandens förläggning blivit av avgörande betydelse, t.ex. i Boden. järnvägsstaden; då Nils Ericsson planlade det svenska stambanenätet på 1850-talet lät han dra järnvägarna genom till stor del obebyggda trakter.
form='planlagda'	lemma='planlägga'	Case=Nom|Definite=Def|Degree=Pos|Number=Plur	in_treebanks={'lines_test'}	Denna aktivitet i förening med den ökade hettan i ett tyst gräl vid sidan av honom åstadkom en kraftig distraktion i en annan, tumultuarisk medvetandenivå, som han alltid hade funnit beröva de noga planlagda stora ögonblicken just det som de egentligen borde ge i intensiv, ren och okonstlad form.
form='sammanlagda'	lemma='sammanlägga'	Case=Nom|Definite=Def|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Jordens sammanlagda befolkning ökar f n med 70-80 miljoner människor om året, och ökningen är störst där människorna är fattigast.
form='avlagda'	lemma='lägga_av'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Också i fråga om avlagda högre akademiska examina leder männen överlägset.
form='byggda'	lemma='bygga'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	För hus byggda senare räknade man fram en skälig hyra, som grundade sig på produktionskostnader, ränteutgifter och utgifter för skötsel av fastigheten.
form='invigda'	lemma='inviga'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Under de första tre försöken i varje grupp svarade alla rätt, men från och med det fjärde svarade alla de invigda fel, men fel på ett likartat sätt.
form='förlängda'	lemma='förlänga'	Case=Nom|Definite=Def|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Självfallet medför denna förlängda skolgång - utbildningssamhället - ekonomiska påfrestningar både för familje- och statsbudgeten.
form='Utestängda'	lemma='utestänga'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Utestängda
form='rödögda'	lemma='rödögd'	_	in_treebanks={'lines_test'}	Jag har mött våldets djävul och snikenhetens djävul och det heta begärets djävul men de djävlarna, pojkar, det var starka, levnadsglada, rödögda djävlar som red och drev män – män, säger jag.
form='Förtida'	lemma='förtida'	Case=Nom|Degree=Pos	in_treebanks={'talbanken'}	Förtida uttag ger lägre pension
form='böjda'	lemma='böja'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={'lines_test'}	Armarna höll hon böjda och stela framför sig, fötterna stod brett isär.
form='höjda'	lemma='höja'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Omkring en miljon äldre får sina pensioner höjda indirekt genom KPI.
form='avröjda'	lemma='avröja'	Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={'lines_test'}	Och utanför stod den tysta vildmarken kring denna avröjda fläck som någonting väldigt och oövervinneligt – som ondskan eller sanningen – och väntade tåligt på att detta spöklika intrång skulle ta slut.
form='betalda'	lemma='betala'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Riskerna för olycksfall, förgiftningar och yrkesskador är större i de sämre betalda jobben.
form='valda'	lemma='välja'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	För bildtolkens användning i Skandinavien utnyttjas f.n. sju språk, valda med hänsyn till frekvens av utlänningar i vårt land.
form='utvalda'	lemma='utvälja'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	De eventuella skillnader man finner mellan kibbutz- och moshavbarn borde kunna hänföras till skillnad i uppfostran, förutsatt att de barngrupper man undersöker är tillräckligt stora och utvalda på riktigt sätt.
form='Milda'	lemma='mild'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={'lines_dev'}	Milda makter!
form='frånskilda'	lemma='frånskilja'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Dåligt avlönade okvalificerade jobb är oftast det enda som står de frånskilda och änkorna till buds.
form='Särskilda'	lemma='särskild'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Särskilda regler gäller för * skattskyldig som varit bosatt här i riket under en mindre del av beskattningsåret * skattskyldig som haft inkomst som beskattas enligt förordningen om sjömansskatt.
form='åtskilda'	lemma='åtskilja'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Motortrafikleden behöver dock till skillnad mot motorvägen inte ha åtskilda körbanor för de båda trafikriktningarna.
form='framställda'	lemma='framställa'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	En grupp av rent syntetiskt framställda ämnen, fentiazinföreningarna, har fått stor betydelse som lugnande medel.
form='säkerställda'	lemma='säkerställa'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Thord Erasmie, lektor i pedagogik och psykologi, påpekar att i de renodlade personlighetsvariablerna är skillnaderna stora och säkerställda mellan könen.
form='återställda'	lemma='återställa'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Med moderna metoder kan man få ungefär en fjärdedel av de schizofrena nästan helt återställda och hälften någorlunda förbättrade, medan en fjärdedel blir kroniskt sjuka och därvid alltmer psykiskt avtrubbade.
form='fastställda'	lemma='fastställa'	Case=Nom|Definite=Def|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Barnens hus tänker jag mej hellre av modell äldre villa med stora och små rum, fantasieggande prång och skrubbar, dit man kan dra sej tillbaka i ensamhet eller med sin bästis, än som hyperhygieniska och lättstädade lokaler där allt har sitt fastställda ändamål.
form='fastställda'	lemma='fastställa'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Man förutsätter att alla ska anpassa sig till de tider som en gång är fastställda.
form='utställda'	lemma='utställa'	Case=Nom|Definite=Def|Degree=Pos|Number=Plur	in_treebanks={'lines_test'}	Harry såg nervöst hur Draco kom allt närmare hans gömställe, medan han granskade de utställda föremålen.
form='dolda'	lemma='dölja'	Case=Nom|Definite=Def|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={'lines_test', 'talbanken'}	En av de främsta orsakerna till den dolda arbetslösheten och behovet av socialhjälp hos kvinnor i dagens Sverige är just bristen på god barntillsyn.
form='anmälda'	lemma='anmäla'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Antalet anmälda brottsbalksbrott för 1965 och följande år bör endast med stor försiktighet jämföras med tidigare år.
form='arbetsanmälda'	lemma='arbetsanmäla'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Det fanns 230000 arbetsanmälda utländska medborgare i Sverige den 1 oktober 1970.
form='indämda'	lemma='indämma'	Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={'lines_test'}	Så frågan om vad de egentligen talade om bestod i grund och botten av hennes dolda, undertryckta, indämda önskan att få veta om detta hus, detta liv i Wiltshire, detta liv – till sist – för honom tedde sig som det slutgiltiga, innerst inne.
form='dömda'	lemma='döma'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Flertalet värnpliktiga är dömda till för tidig hörselnedsättning.
form='berömda'	lemma='berömma'	Case=Nom|Definite=Def|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Det är i detta sammanhang som aposteln Paulus yttrar sitt berömda:
form='berömda'	lemma='berömma'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Ryssarna är berömda för sin matematikpedagogiska forskning.
form='Enda'	lemma='enda'	Case=Nom|Degree=Pos	in_treebanks={'talbanken'}	Enda möjligheten att motverka bostadsbristen är att bygga ännu mera.
form='nämnda'	lemma='nämna'	Case=Nom|Definite=Def|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={'lines_test', 'talbanken'}	Det ovan nämnda hormonet uppträder i tillräcklig mängd i urinen först ca 10 dagar efter den dag den uteblivna menstruationen skulle ha börjat.
form='nämnda'	lemma='nämna'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	De tidigare nämnda lugnande medlen har samma verkningar, men det tar betydligt längre tid och fordrar betydligt större doser.
form='Kända'	lemma='känd'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Kända exempel är fiskarnas stim, vargarnas flockar och hovdjurens hjordar.
form='godkända'	lemma='godkänna'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Men även de bilar som blir godkända har stora brister.
form='igenkända'	lemma='känna_igen'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Att små barn inte skulle kunna ta emot och ge värme till flera personer, om dessa bara uppfyller kravet att vara igenkända och älskade av barnen, finns det inga vetenskapliga belägg för.
form='Goda'	lemma='god'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={'pud'}	Efter hennes avsked började Peniston spela Den Goda Häxan Glinda i en teaterproduktion av musikalen The Wiz.
form='Goda'	lemma='god'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Goda resultat har vunnits med t.ex. helt finsktalande patienter vid Lunds lasarett.
form='gjorda'	lemma='göra'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	År 1951 gjorde den engelske läkaren J. Bowlby för WHO:s räkning en sammanställning av dittills gjorda undersökningar över hur späda och små barn, som för någon tid helt skilts från sin mor, utvecklas.
form='nyttiggjorda'	lemma='nyttiggöra'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Eftersom samtidigt verkningsgraden höjts, kan vi räkna med att konsumtionsstegringen av den nyttiggjorda energin varit betydligt högre än dessa värden.
form='smorda'	lemma='smörja'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Låsen ska vara ordentligt smorda - skaffa en låsspray att ha i beredskap.
form='Villkorsstyrda'	lemma='villkorsstyrd'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={'lines_dev'}	Villkorsstyrda filter fungerar oberoende av varandra.
form='inlärda'	lemma='lära_in'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	De flesta av de rollförväntningar vi har på varandra av könsrollskaraktär är inlärda och hör samman med den kultur vi lever i.
form='sammanförda'	lemma='sammanföra'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Uppgifterna i del 2 beträffande alla adressorter (ortnamn), som ligger inom Göteborgs stad resp Stockholms stad, är sammanförda i två särskilda avsnitt, ett för vardera staden.
form='införda'	lemma='införa'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Man fortsatte därför även efter kriget den år 1942 införda hyresregleringen.
form='utförda'	lemma='utföra'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Det biologiska faktum att kvinnan föder barnet och att barnet under de första levnadsåren är starkt beroende av modern (eller motsvarande omsorger) sätter sin prägel på hela kvinnosläktet nära nog oavsett om kvinnan blir moder eller ej, oavsett det faktum att för de flesta kvinnor begränsar sig moderskapet till en period om högst femton - tjugo år av en totalaktivitet om fyrtio - femtio år, oavsett att kvinnan i allt större utsträckning är lika oumbärlig för familjestandarden som mannen, oavsett det förhållandet att samhället i så många olika former mer och mer, t.ex. genom förlängd skolplikt, övertar det traditionella i hemmet utförda uppfostringsarbetet.
form='störda'	lemma='störa'	Case=Nom|Number=Plur|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Ett sådant operationsförfarande kan leda till 'normalisering' av den störda cirkulationen och kan understundom ge påfallande förbättringar i hjärnans funktion.
form='upplevda'	lemma='uppleva'	Case=Nom|Definite=Def|Number=Sing|Tense=Past|VerbForm=Part	in_treebanks={'talbanken'}	Riktningen och längden av den upplevda rörelsen är till en början helt osystematiska.
form='upphävda'	lemma='upphäva'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={'lines_dev'}	Den upphävda förordningen baserades på artikel 100 C i Maastrichtfördraget.
form='Båda'	lemma='båda'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'pud', 'talbanken'}	Båda könen anser att manlig dominans är vanligare än kvinnlig.
form='Döda'	lemma='död'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'lines_dev', 'lines_test'}	Han citerar ur Dostojevskijs "Döda huset" ett samtal mellan författaren och en brutal mördare, en av de där brottslingarna som fascinerade honom.
form='Röda'	lemma='röd'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={'talbanken'}	Många hemmamammor gör idag i mån av tid stora insatser inom ideella föreningar, t.ex Röda Korset, scouting, bilkåren, kyrkligt församlingsarbete och som sjukhusvärdinnor för att nämna några exempel.
form='Omyndiga'	lemma='omyndig'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={'lines_test'}	Omyndiga trollkarlar fick inte lov att använda trollkonst utanför skolan.
form='Händiga'	lemma='händig'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Händiga
form='Ständiga'	lemma='ständig'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Ständiga representanternas kommitte:
form='Heliga'	lemma='helig'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Heliga är dess förbindelser, heliga dess ändamål.
form='Rimliga'	lemma='rimlig'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Rimliga hyreskostnader för en sådan standardlägenhet skulle få motsvara högst 20 % av en industriarbetares inkomst.
form='Somliga'	lemma='somlig'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Somliga experter är djupt pessimistiska, andra mer optimistiska.
form='Manliga'	lemma='manlig'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Manliga sjuksköterskor blir i våra dagar ett nytt yrke även om manliga sjukskötare för mentalpatienter med samma uppgifter som sjuksköterskor funnits länge.
form='Beijing-vänliga'	lemma='beijing-vänlig'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'pud'}	Hong Kongs regering, som leds av Beijing-vänliga lagstiftare, har ansett att paret inte bör tillträda posten.
form='Föräktenskapliga'	lemma='föräktenskaplig'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Föräktenskapliga förbindelser
form='Lämpliga'	lemma='lämplig'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Lämpliga metoder för bekämpning av alla slag av skadegörare på den växande grödan måste också utarbetas.
form='Olämpliga'	lemma='olämplig'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Olämpliga föräldrar är inte samma outjämnbara handikapp som nu.
form='Naturliga'	lemma='naturlig'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Naturliga och mänskliga resurser skiftar liksom relationerna till omvärlden.
form='Statliga'	lemma='statlig'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Statliga lån till bostäder
form='Enhetliga'	lemma='enhetlig'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Enhetliga avgifter
form='Samtliga'	lemma='samtlig'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Samtliga tillvalsämnen ger lika behörighet till gymnasiestudier.
form='Dåliga'	lemma='dålig'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Dåliga förutsättningar för harmonisk samlevnad
form='Övriga'	lemma='övrig'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Övriga upplysningar
form='Fjortonåriga'	lemma='fjortonårig'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={'lines_test'}	Fjortonåriga hårdingar från östra Jerusalem röker cigaretter och spänner axlarna för att öva sig i rollen som farliga gathörnstyper när vi går förbi.
form='tjugosexåriga'	lemma='26-årig'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={'lines_test'}	Den tjugosexåriga Vivien Bayley – drottninglik med sitt sköna, behärskade, disciplinerade ansikte – kom då och då över till Bray mellan ansvarskännande rekognosceringsturer i tältet för att övertyga sig om att den eller den unga flickan inte besvärades allt för mycket av en eller annan äldre eller mera påtagligt berusad individ, eller att den eller den unge mannen inte ignorerades av flickorna, som borde ägna honom större uppmärksamhet.
form='Kraftiga'	lemma='kraftig'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={'lines_dev'}	Kraftiga, prunkande buskar, hibiskus med de stora blommorna nersölade av pollen och myror och poinsettia, som dröp av ett mjölkvitt sekret, stod i full blom och gav ett sken av fruktbarhet åt den röda, magra jorden som skymtade hård och förbränd under gräset, piskad till gyttja av regn under träden, lös och smulig bara där myror hade förtärt den och åstadkommit små spröda tunnlar.
form='Värnpliktiga'	lemma='värnpliktig'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Värnpliktiga kategori E får uppgifter som det tar särskilt lång tid att lära.
form='Alkoholhaltiga'	lemma='alkoholhaltig'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'pud'}	Alkoholhaltiga drycker som öl, mjöd, bjórr (ett starkt fruktvin) och, för de rika, importerat vin serverades.
form='Unga'	lemma='ung'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={'lines_test', 'talbanken'}	Unga herr far och unga fru mor sätter fortfarande bo med eget linneförråd och servis för tolv personer - och leken går bra så länge den ingenting kräver, d v s tills barnen å ena sidan kräver en vårdare på heltid, eller i den maskinellt topprustade lägenheten, på trekvartstid, medan arbetet å andra sidan kräver heltidsengagemang.
form='Många'	lemma='mången'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={'lines_test'}	Många andra gäster som Bray hade sett på balen strömmade in i sin stass:
form='Många'	lemma='mången'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'pud', 'talbanken'}	Många andra i samhället än löntagarna är också beroende av att deras levnadsstandard är värdeskyddad.
form='Många'	lemma='många'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Många svåra sjukdomar som malaria, smittkoppor och spetälska trängs alltmer tillbaka genom aktiva hälsovårdsinsatser.
form='många'	lemma='mången'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={'lines_dev', 'lines_test'}	Access innehåller flera alternativ för att använda data från många externa källor.
form='många'	lemma='mången'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'pud', 'talbanken'}	Om du tagits ut till längre tjänstgöring än många andra beror det på att man vid uttagningen funnit att just du har förutsättningar att klara de uppgifter och ta det ansvar som krävs av befäl och E-värnpliktiga.
form='många'	lemma='mången'	Case=Nom|Definite=Def|Degree=Pos|Number=Plur	in_treebanks={'lines_test'}	Guld-, silver- och bronsmynten skramlade muntert i påsen i Harrys ficka och ropade på att användas, så han köpte tre stora jordgubbs- och jordnötssmörglassar som de belåtet slickade i sig medan de vandrade genom gränden och studerade de många spännande butiksfönstren.
form='Höga'	lemma='hög'	Case=Nom|Definite=Ind|Degree=Pos|Number=Plur	in_treebanks={'lines_test'}	Höga röster är lika konstlade som höga klackar.
form='Olika'	lemma='olik'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'pud', 'talbanken'}	Olika former av inälvsmask härjar stora delar av Afrika, Asien och Latinamerika och nedsätter starkt arbetsförmågan.
form='Proteinrika'	lemma='proteinrik'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Proteinrika växter, främst baljväxter som ärter och bönor, inte minst den värdefulla sojabönan, bör få större odlingsarealer i tropikerna.
form='Thailändska'	lemma='thailändsk'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'pud'}	Thailändska födelsebevis noterar datum månad och tid för födseln, följt av veckodag, datum enligt månkalender och det tillämpbara zodiakdjurets namn.
form='Irländska'	lemma='irländsk'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={'pud'}	Men stora minskningar har redan skissats ned vad gäller torsk, sjötunga, spätta, glasvar och sej i Keltiska havet och Irländska sjön.
form='Utländska'	lemma='utländsk'	Case=Nom|Degree=Pos|Number=Plur	in_treebanks={'talbanken'}	Utländska medborgare skall behandlas likvärdigt med svenska medborgare - detta är den vägledande regeln.
form='Habsburgska'	lemma='habsburgsk'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={'pud'}	1519 blev han härskare över det Habsburgska kejsardömet och fick titeln Helig romersk kejsare 1530.
form='arabiska'	lemma='arabisk'	Case=Nom	in_treebanks={'lines_test'}	Och inte nog med att han valde ut författarna: förmodligen var det också han som översatte det arabiska manuskriptet tillbaka till spanska.
form='Karibiska'	lemma='karibiska'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={'pud'}	Efter upptäckten av Amerika av Christofer Columbus 1492 tillämpades den spanska termen Antillas på landen, och stammande från det blev ”Antillernas hav” ett vanligt alternativt namn för ”Karibiska havet” i olika europeiska språk.
form='Indiska'	lemma='indisk'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={'pud'}	Exempel är Linjeöarna i Stilla havet och Maldiverna i Indiska oceanen.
form='Indiska'	lemma='indisk'	Case=Nom|Definite=Def|Degree=Pos|Gender=Com|Number=Sing	in_treebanks={'lines_test'}	Jag hade då, som ni kanske minns, just kommit tillbaka till London efter ett långt kringirrande på Indiska oceanen, Söderhavet och i kinesiska farvatten – en stadig dosis av orienten, sex år eller däromkring; och jag drev omkring, hindrade er i ert arbete och störde er i era hem, som om jag hade ansett mig kallad av himlen att civilisera er.
form='Ostindiska'	lemma='ostindisk'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={'lines_test'}	De hade seglat ut från Deptford, från Greenwich, från Erith; äventyrare och imperiebyggare; kungars skepp och penningfurstars; kaptener, amiraler, den österländska trafikens skumma smyghandlare och Ostindiska kompaniets befullmäktigade "generaler".
form='Sefardiska'	lemma='sefardiska'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={'pud'}	"Spanien hade kastat ut sin Sefardiska befolkning 1492; många av dessa spanska judar lämnade Spanien för Portugal men blev så småningom till måltavlor där med."
form='Nordiska'	lemma='nordisk'	Case=Nom|Definite=Def|Degree=Pos|Number=Sing	in_treebanks={'talbanken'}	De nordiska deltagarna fattade där ett beslut om regionalt samarbete, som så småningom resulterade i Nordiska kommitten för modernisering av matematikundervisningen med bland andra lektor Hemer som ledamot.
