form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='Dudley, som var så stor och bred att baken hängde ner över båda sidorna av köksstolen, flinade och vände sig mot Harry.'	treebank='lines_test'
form='Båda'	lemma='båda'	upos='ADJ'	deprel='amod'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='Båda studenter till Goffredo Petrassi, träffades Ennio Morricone och Bruno Nicolai vid Santa Cecelia-konservatoriet.'	treebank='pud'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Definite=Def|Number=Plur'	text='Efter kompromissen var kejsare och kung Frans Josef I mycket noga med att behandla båda sina monarkier lika.'	treebank='pud'
form='Båda'	lemma='båda'	upos='ADJ'	deprel='amod'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='Båda makarna kommer att avgöra saken obundna av nuvarande konventioner.'	treebank='talbanken'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='Tänk er hur det ska ha känts för befälhavaren på en ståtlig – vad hette det nu – trirem i Medelhavet som plötsligt fick order att bege sig norrut, i expressfart transporterades tvärs över de båda Gallierna, gavs befäl över en farkost av det slag som legionärerna – som måtte ha varit ett förbluffande händigt släkte – brukade snickra ihop, tydligen i hundratal, på ett par månader, om vi får tro vad vi läser.'	treebank='lines_test'
form='båda'	lemma='båda'	upos='ADJ'	deprel='amod'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='Då de första stadsparkerna började anläggas vid 1800-talets mitt tog de arv av båda dessa typer: Central Park i New York 1857, Kungsparken i Malmö 1870.'	treebank='talbanken'
form='båda'	lemma='båda'	upos='ADJ'	deprel='amod'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='Sedan äggen lagts, ruvar honan och hanen omväxlande, och båda föräldrarna deltar senare i matningen av ungarna.'	treebank='talbanken'
form='båda'	lemma='båda'	upos='ADJ'	deprel='conj'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='Sedan kan valet få stå dem fritt om de vill bli enbart husmödrar, enbart yrkeskvinnor eller båda i förening därför att de då i den gärning de valt, alltid kommer att kunna hävda sig som männens vederlikar.'	treebank='talbanken'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='de båda männen piggnade till inför de växlingar mellan häpnad, ironiskt löje och (från Dandos sida) hånfull indignation med vilka han berättade, och Bray fick höra om de snabba helomvändningar med vilka en del vita ställde sig på den nya regimens sida, medan andra redan hade packat och lämnat landet.'	treebank='lines_dev'
form='båda'	lemma='båda'	upos='DET'	deprel='det'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='Herr ordförande! Jag vill även den här gången framföra mina komplimanger till de båda föredragandena.'	treebank='lines_test'
form='båda'	lemma='båda'	upos='ADJ'	deprel='amod'	feats='Case=Nom|Degree=Pos|Number=Plur'	text='I denna, säger han, fördelas rollerna ganska fritt och efter vad som passar båda parterna.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='år 1970 beräknar man att flickorna till samma antal som pojkarna kommer att ta studenten.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Stjärnor, som ofta används på samma sätt i internationella serier, anger smärta.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Invandrarna är på samma sätt som svenskarna anslutna till den fackliga organisationen.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='I samma sekund gungades bilen från alla sidor av tusentals skrikande flickor.'	treebank='lines_test'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='På en motortrafikled kan du alltså möta andra motorfordon på samma körbana.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='Jag ska inte trötta er mycket med vad som hände mig personligen, började han och visade med denna ingress samma svaghet som många andra berättare vilka så ofta tycks sväva i okunnighet om vad deras auditorium helst skulle vilja höra.'	treebank='lines_test'
form='samma'	lemma='samma'	upos='ADJ'	deprel='fixed'	feats='Case=Nom|Definite=Def|Degree=Pos|Number=Sing'	text='Något av det samma kan vi studera där zigenarna ännu lever i sina ursprungliga storfamiljer.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Denna integration måste dessutom kompletteras med speciella åtgärder för att de svagare grupperna i samhället skall kunna uppnå ungefär samma valfrihet som andra samhällsgrupper.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Det är alltså en snabb undersökning och dessutom försiggår hela proceduren utan minsta besvär för patienten frånsett ett stick i armen, på samma sätt som när sänka tages.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Men frågan om etiskt rätt och orätt kan komma in, om det t.ex. blir så att den roll som tilldelas kvinnan innebär att hon inte får samma möjlighet som mannen att växa, att ställa sin förmåga till andras tjänst, att förverkliga sina möjligheter.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind'	text='Det lade grunden för integration där statens ekonomiska och juridiska maskineri kunde tillämpas genom hela Medelhavet på samma sätt som en gång gjordes från Latium för hela Italien.'	treebank='pud'
form='Samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Samma sluttning vid planteringen (överst) och tio år senare (nederst).'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Man kan också fråga, om det i ett polygamt förhållande är möjligt för mannen att ge sina hustrur samma omsorg, samma hänsyn, samma kärlek.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Men låt oss på samma gång lösa de övriga problemen på annat sätt.'	treebank='talbanken'
form='Samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Samma förmåner gäller även för oskiftade dödsbon.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='På samma gång skall en miljon barn till skolan.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind'	text='Hon mördade Andre Price III genom att pressa hans ansikte mot en luftmadrass i hennes vardagsrum innan hon försökte göra samma sak mot sin dotter Angel, sade polisen.'	treebank='pud'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='På samma gång är dessa enda verkliga europeiska egna medel på väg att förlora sin betydelse.'	treebank='lines_test'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='XML (Extensible Markup Language) är standardspråket för att beskriva och överföra data på webbplatser, på samma sätt som HTML (Hypertext Markup Language) är standardspråket för att skapa och visa webbsidor.'	treebank='lines_dev'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='Och hon lärde mig, och vi berättade inte för vare sig mor eller far om utedasset eller sconesen eller danslektionerna eller den namnlösa toddyn eller tonårsgrammofonen i dess vinylfodral med blixtlås eller lyckan som var ohygienisk eller känslan av frid som hade samma doft som smörstekt böckling.'	treebank='lines_test'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='Du kan ändra storleken på en kontroll med hjälp av storlekshandtagen eller använda samma höjd och bredd som för en annan kontroll.'	treebank='lines_dev'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind'	text='Tidigt i oktober använde övergångsteamet samma lokal för att träffa tekniklobbyister och bjöd in representanter från Uber, Motion Picture Association of America, Consumer Technology Association och andra grupper.'	treebank='pud'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='I trafiksystemet använder bilister, cyklister och fotgängare ofta samma utrymme.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Jämställdhet mellan könen innebär att fäder och mödrar har samma privilegium och skyldighet att ta hand om sina barn.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Om man förutsätter att fäder skall ta hand om barnen i samma utsträckning som mödrar, kommer det också att bli lättare för pojkar att välja vårdyrken såsom barnsköterskor och förskollärare.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Det är för övrigt samma operationsmetod som användes hos barn som föds med s k vattenskalle.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='När de optimistiska framtidsprofeterna börjar tala om en värld där vi skall flyga omkring vart som helst i tusensitsiga överljudsplan, ringa hem från djungeln tack vare satelliterna, bli fjärrundersökta av läkare, få all vår undervisning via datorer, äta samma mat, framställd av sojabönor och proppas med elektronisk kultur via TV, så låter det visserligen som skolpojksfantasier, men det är säkerligen inte tekniskt omöjligt.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Om du har kostnader för resor till och från doktorn eller sjukhuset får du ersättning från försäkringskassan efter samma regler som tidigare.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='Nära samma träd satt två andra gytter av spetsiga vinklar med knäna uppdragna.'	treebank='lines_dev'
form='samma'	lemma='samma'	upos='ADJ'	deprel='conj'	feats='Definite=Ind|PronType=Ind'	text='Han höll sig till en och samma i flera månader, varpå han plötsligt, av ständigt ungefär samma goda skäl (han tålde den bättre för magen han fick inte riktigt lika svår törst efteråt) övergick till någon annan.'	treebank='lines_dev'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='I en skola för alla är det inte realistiskt att kräva samma prestationer av alla elever.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='Det kan tänkas att människor vid sekelskiftet travesterade sångens ord "land of the brave, home of the free" på samma sätt och talade om "judegrabbens land" och att Faulkner inte hade lånat det från Cummings.'	treebank='lines_test'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='Harry förstod ögonblickligen att det var samma varelse som hade betraktat honom från trädgårdshäcken på morgonen.'	treebank='lines_test'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='Det är samma sak alltihop.'	treebank='lines_test'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='De har samma skydd för sin person och egendom, samma möjligheter till utbildning, hälso- och sjukvård som svenskar.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='Det finns alltså en konflikt mellan avgiftsmålen och skattemålen, eftersom man inte kan få allt på samma gång.'	treebank='lines_dev'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Det innebär att två arter i stället för att konkurrera om samma föda specialiseras till var sitt slag av föda, varigenom konkurrens undviks.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='Han gick hem samma väg han kommit och skyndade på stegen för varje kvarter.'	treebank='lines_test'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='I nästa steg av undersökningen återkom samma personer, men de fick nu göra om bedömningarna i grupper om två personer, varvid en i taget avgav sina bedömningar.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='Sak samma vad man kommer med för förslag... dom pratar bara bort alltsammans i cigarrettröken, ingen människa bryr sig ens om att lyssna.'	treebank='lines_dev'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Mera allmänt accepterar föräldrar och barn att både flickor och pojkar ska ha samma chans till högre skolutbildning.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Till och med i Sovjetunionen, där kvinnor under de sista femtio åren utbildats och arbetat på samma villkor som männen, väljer kvinnorna gärna vårdande och undervisande yrken.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='I samma ögonblick dörren hade stängts efter dem försvann mr Borgins oljiga och inställsamma min.'	treebank='lines_test'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='Och så spände han blicken i mig på sitt speciella sätt för att försöka se lyckan på samma sätt som han kunde se en chans till en god affär.'	treebank='lines_test'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='Hans kropp var ovan vid denna nya frihet och de första kvarteren gick han i samma långsamt hasande takt som förut.'	treebank='lines_test'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Som en följd av att hyrorna knutits till produktionskostnaderna har lägenheter med ungefär samma standard och läge kunnat ha avsevärt olika hyror därför att de haft olika byggnadsår.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='Om Israel hade haft samma styrelseskick som Egypten eller Syrien, skulle jag då alls ha kommit hit?'	treebank='lines_test'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Det är nämligen viktigt att däcken rullar i samma riktning som förra vintern.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Om en medlem visar utpräglat aggressivt, självständigt, initiativrikt, individuellt eller auktoritärt beteende, visar de övriga medlemmarna i gruppen mindre av samma beteende än de gör i andra situationer.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='De har samma färg som själva marken, och på denna sällsamma dödhet vilar den smältande luften med en nästan mänsklig tyngd.'	treebank='lines_test'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='det märkte jag på dina pyjamasbyxor, jag tar precis samma mått som förr när jag ska sätta i nya resårer.'	treebank='lines_test'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Sverige noterade under samma tid en ökning på 55 proc.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Under samma tid tänks bl a Ullnaområdet öka med 9000, Märsta industriområde (inklusive Arlanda) med 7000, Jordbro med 4000, Triangeln (Nacka - Tyresö) med 5000 och Botkyrka med 12000.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Grundavdraget uppgår till samma belopp vid statlig och kommunal taxering och beräknas med ledning av den till statlig inkomstskatt taxerade inkomsten.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Ett skott kan på grund av tillfälliga terrängförhållanden få samma verkan som fem andra tillsammans.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='Två ungdomar med enfaldiga, förväntansfulla ansikten lotsades just in, och hon kastade samma blick av oberörd allvetenhet på dem.'	treebank='lines_dev'
form='samma'	lemma='samma'	upos='ADJ'	deprel='amod'	feats='Definite=Ind|PronType=Ind'	text='I samma ögonblick avbröts de av att en liten rödhårig figur i nattlinne dök upp i köket, gav till ett litet pip och sprang ut igen.'	treebank='lines_test'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Kärlek i samma riktning vill nu en kristen söka praktisera innanför sitt äktenskap, därtill ledd just av sin personliga erfarenhet av Kristi kärlek.'	treebank='talbanken'
form='samma'	lemma='samma'	upos='DET'	deprel='det'	feats='Definite=Ind|PronType=Ind'	text='Försöken har grundats på en ny lag om skälig hyra på bruksvärdet på ungefär samma sätt som den nya svenska hyreslagen anger dvs hyrorna skall vara lika i hus som kan jämföras ifråga om standard, läge och miljö.'	treebank='talbanken'
